date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo_before,away_elo_before,home_form,away_form,h2h_home_winrate
2002-12-22,Singapore,Thailand,1,1,AFF Championship,False,1393.1824253155971,1568.4829047393607,1.4,1.4,0.0
2002-12-23,Myanmar,Vietnam,2,4,AFF Championship,True,1440.8988783685447,1501.8255046117415,1.8,1.6,0.0
2002-12-23,Indonesia,Philippines,13,1,AFF Championship,False,1538.9301099864826,1139.6223907480958,1.2,0.2,1.0
2002-12-23,Kuwait,Jordan,1,2,Arab Cup,False,1594.1895289451925,1570.4065252059877,1.2,2.2,1.0
2002-12-23,Sudan,Palestine,2,2,Arab Cup,True,1466.1665007745753,1423.349366007198,0.6,0.2,0.5
2002-12-24,Lebanon,Yemen,4,2,Arab Cup,True,1475.0563406484978,1412.127532991707,0.2,0.8,0.5
2002-12-24,Syria,Saudi Arabia,0,3,Arab Cup,True,1507.0526805028192,1659.3616257475624,1.8,1.4,0.0
2002-12-25,Kuwait,Palestine,3,3,Arab Cup,False,1580.770231588403,1424.575540970962,1.2,0.4,0.5
2002-12-26,Yemen,Saudi Arabia,2,2,Arab Cup,True,1399.815063242209,1669.6463574410209,0.2,2.0,0.0
2002-12-26,Lebanon,Bahrain,0,0,Arab Cup,True,1487.3688103979962,1514.5954200971726,0.8,1.4,0.0
2002-12-27,Indonesia,Malaysia,1,0,AFF Championship,False,1542.0029930365465,1462.531742903633,1.8,2.0,0.5555555555555556
2002-12-27,Niger,Burkina Faso,1,1,Friendly,False,1435.4034049450945,1477.4248375315665,0.6,1.0,0.0
2002-12-27,Vietnam,Thailand,0,4,AFF Championship,True,1514.221726145812,1566.3488921021617,2.0,1.6,0.125
2002-12-28,Jordan,Bahrain,1,2,Arab Cup,True,1583.8258225627767,1513.813375465133,2.2,1.6,0.6
2002-12-29,Indonesia,Thailand,2,2,AFF Championship,False,1547.2525882158927,1582.3066735478512,2.2,2.0,0.0
2002-12-29,Niger,Mali,2,2,Friendly,False,1433.749967254519,1559.0758995764252,0.8,2.4,0.0
2002-12-29,Vietnam,Malaysia,2,1,AFF Championship,True,1498.2639447001225,1457.2821477242865,2.0,2.0,0.3333333333333333
2002-12-30,Saudi Arabia,Bahrain,1,0,Arab Cup,True,1663.1386361240757,1525.8016554952449,2.2,2.0,0.625
2003-01-10,India,Pakistan,0,1,SAFF Cup,True,1421.804716455812,1206.627189114574,1.4,0.4,0.6
2003-01-10,Sri Lanka,Afghanistan,1,0,SAFF Cup,True,1304.906971027692,1500.0,1.2,1.0,0.5
2003-01-11,Bangladesh,Nepal,1,0,SAFF Cup,False,1374.292832514987,1295.7079101444713,1.4,1.2,0.8333333333333334
2003-01-11,Maldives,Bhutan,6,0,SAFF Cup,True,1266.9482719975315,1363.4381327574397,0.2,0.6,0.5
2003-01-12,Afghanistan,India,0,4,SAFF Cup,True,1484.908935304403,1406.2980978841676,0.0,0.8,0.5
2003-01-12,Barbados,Jamaica,1,0,Friendly,False,1516.45861951259,1611.925806970771,1.6,1.4,0.2222222222222222
2003-01-12,Pakistan,Sri Lanka,2,1,SAFF Cup,True,1222.1338076862185,1319.998035723289,1.0,1.2,0.1111111111111111
2003-01-13,Bangladesh,Maldives,1,0,SAFF Cup,False,1379.5622053807308,1293.9526383689083,1.4,0.8,0.0
2003-01-13,Nepal,Bhutan,2,0,SAFF Cup,True,1290.4385372787274,1336.433766386063,1.2,0.6,1.0
2003-01-14,Afghanistan,Pakistan,0,1,SAFF Cup,True,1461.987498911997,1234.8783621380603,0.0,1.4,0.5
2003-01-14,India,Sri Lanka,1,1,SAFF Cup,True,1429.219534276574,1307.253481271447,0.8,1.0,0.42857142857142855
2003-01-15,Bangladesh,Bhutan,3,0,SAFF Cup,False,1384.6761473027898,1319.4595127014895,2.0,0.6,1.0
2003-01-15,Nepal,Maldives,2,3,SAFF Cup,True,1307.4127909633012,1288.838696446849,1.2,0.8,0.3333333333333333
2003-01-17,El Salvador,Guatemala,0,0,Friendly,True,1482.0010045521558,1542.045095392707,0.8,0.8,0.17647058823529413
2003-01-18,Bangladesh,India,2,1,SAFF Cup,False,1394.4296327916325,1425.846501029889,2.6,1.0,0.18181818181818182
2003-01-18,Pakistan,Maldives,0,1,SAFF Cup,True,1250.6197338668298,1299.372793136776,1.8,1.4,1.0
2003-01-18,United States,Canada,4,0,Friendly,False,1710.2192861296146,1578.9182911446126,1.4,1.4,0.6666666666666666
2003-01-19,El Salvador,Guatemala,0,0,Friendly,True,1483.7122100285087,1540.333889916354,0.8,0.4,0.16666666666666666
2003-01-20,Pakistan,India,1,2,SAFF Cup,True,1242.0138216380176,1417.79523626545,1.8,1.0,0.16666666666666666
2003-01-20,Bangladesh,Maldives,1,1,SAFF Cup,False,1402.480897556071,1307.9787053655882,3.0,1.8,0.16666666666666666
2003-01-25,Uganda,Algeria,0,1,Friendly,False,1519.7017058699082,1578.7881892887171,1.8,1.8,0.0
2003-01-26,Barbados,Finland,0,0,Friendly,False,1526.3281620819057,1582.9489375953674,2.0,1.2,0.5
2003-01-26,Ghana,Benin,3,0,Friendly,False,1555.8245783829414,1366.603943192936,1.4,1.2,0.5
2003-01-26,United Arab Emirates,Norway,1,1,Friendly,False,1520.247851837634,1698.162831765134,0.0,2.0,0.0
2003-01-28,Oman,Norway,1,2,Friendly,False,1511.7320656763927,1695.9571112167982,1.4,2.2,0.5
2003-01-29,Cyprus,Greece,1,2,Friendly,False,1422.4683265304584,1580.8132736264322,0.8,1.4,0.25
2003-01-29,Trinidad and Tobago,Finland,1,2,Friendly,False,1613.6183121699455,1584.1910443866886,1.0,0.8,0.5
2003-01-31,Honduras,Argentina,1,3,Friendly,False,1694.342304353377,1852.9975554086925,1.4,2.0,0.5
2003-02-04,Mexico,Argentina,0,1,Friendly,True,1730.4375717416997,1865.488991965551,2.0,2.0,0.14285714285714285
2003-02-04,Uruguay,Iran,1,1,Lunar New Year Cup,True,1660.6250533559746,1719.9290680987356,1.0,1.4,0.5
2003-02-08,United States,Argentina,0,1,Friendly,False,1718.053613458102,1871.7865226042736,1.8,2.0,0.6666666666666666
2003-02-09,Croatia,North Macedonia,2,2,Friendly,False,1683.1350094158377,1413.4396058085458,1.0,1.0,0.5
2003-02-09,Ecuador,Estonia,1,0,Friendly,False,1620.2930806912716,1434.0473097766403,1.0,2.0,0.5
2003-02-09,Panama,El Salvador,1,2,UNCAF Cup,False,1463.24920304568,1485.3276366948526,0.4,1.0,0.2222222222222222
2003-02-11,Cameroon,Ivory Coast,0,3,Friendly,True,1743.8150448331562,1644.0847434327552,1.0,1.0,0.25
2003-02-11,Costa Rica,El Salvador,1,0,UNCAF Cup,True,1664.6426846214292,1497.533537591849,1.2,1.0,0.45454545454545453
2003-02-11,Honduras,Nicaragua,2,0,UNCAF Cup,True,1681.8508677965183,1271.592407536264,1.4,0.6,1.0
2003-02-12,Mexico,Colombia,0,0,Friendly,True,1724.1400411029767,1705.455582423738,1.4,1.4,0.25
2003-02-12,Malta,Kazakhstan,2,2,Friendly,False,1214.401096028488,1540.866026165278,0.0,1.2,0.5
2003-02-12,Romania,Slovakia,2,1,Cyprus International Tournament,True,1660.5712200854036,1563.1575169909927,1.2,0.8,0.6
2003-02-12,Morocco,Senegal,1,0,Friendly,True,1665.7179837298288,1688.5311178027669,2.0,1.6,0.625
2003-02-12,Northern Ireland,Finland,0,1,Friendly,False,1428.9130744774056,1597.7529981643172,0.6,1.4,0.5
2003-02-12,Libya,Canada,2,4,Friendly,False,1455.0624955037356,1571.083963816125,1.8,1.4,0.5
2003-02-12,Netherlands,Argentina,1,0,Friendly,False,1858.2306407188132,1880.252178713899,3.0,2.6,0.5
2003-02-12,Slovenia,Switzerland,1,5,Friendly,False,1591.8331290494937,1586.4836860056346,1.2,2.0,0.3333333333333333
2003-02-12,Spain,Germany,3,1,Friendly,False,1809.2005787132896,1782.357721906228,2.2,1.6,0.0
2003-02-12,Tunisia,Sweden,1,0,Friendly,False,1634.3941985238987,1717.896774161574,0.8,0.8,0.0
2003-02-12,Turkey,Ukraine,0,0,Friendly,False,1678.4909118718592,1582.0487037656892,2.6,1.2,1.0
2003-02-12,Serbia,Azerbaijan,2,2,UEFA Euro qualification,False,1702.220372309108,1296.0538343950132,1.4,0.8,0.5
2003-02-12,Scotland,Republic of Ireland,0,2,Friendly,False,1577.5411558815974,1707.488003651086,1.4,1.0,1.0
2003-02-12,Guinea,Mali,0,1,Friendly,True,1535.189413141756,1558.3482489874614,1.2,2.6,0.45454545454545453
2003-02-12,Latvia,Lithuania,2,1,Friendly,True,1405.0341588396714,1351.0549580808968,1.6,0.6,0.2
2003-02-12,Israel,Armenia,2,0,Friendly,False,1586.3043783088874,1398.5386455595226,2.4,0.8,0.5
2003-02-12,Italy,Portugal,1,0,Friendly,False,1740.9854175757123,1773.24160852621,1.0,1.6,0.75
2003-02-12,Croatia,Poland,0,0,Friendly,False,1675.2628475161312,1607.703914117598,1.2,1.4,1.0
2003-02-12,China,Brazil,0,0,Friendly,False,1660.1971042232014,1877.98016243806,1.0,2.4,0.0
2003-02-12,Cyprus,Russia,0,1,Cyprus International Tournament,False,1414.1320193919828,1686.3281485458167,0.8,1.4,0.0
2003-02-12,Algeria,Belgium,1,3,Friendly,False,1589.960361755224,1684.1370507651786,2.2,1.4,0.0
2003-02-12,Bulgaria,Hungary,1,0,Friendly,True,1627.6266822319,1502.5716520144958,2.0,1.8,0.5
2003-02-12,Ecuador,Estonia,2,1,Friendly,False,1623.521310701729,1430.819079766183,1.6,1.4,1.0
2003-02-12,Albania,Vietnam,5,0,Friendly,True,1389.7628200216525,1507.089834013103,0.8,2.0,0.5
2003-02-12,Wales,Bosnia and Herzegovina,2,2,Friendly,False,1534.036094746724,1480.3404856771097,2.6,0.2,0.5
2003-02-12,France,Czech Republic,0,2,Friendly,False,1866.4436333594776,1747.2507188561383,2.6,2.6,0.3333333333333333
2003-02-12,Georgia,Moldova,2,2,Friendly,False,1495.0094600696514,1328.083814186445,0.8,0.2,0.6
2003-02-12,Greece,Norway,1,0,Friendly,False,1589.1495807649078,1703.5793167254433,1.4,2.6,0.0
2003-02-12,Egypt,Denmark,1,4,Friendly,False,1647.1970469407718,1757.2244730046614,1.2,2.0,0.0
2003-02-12,England,Australia,1,3,Friendly,False,1777.6729355415607,1778.8834100715633,1.6,2.4,1.0
2003-02-12,Jamaica,United States,1,2,Friendly,False,1602.056264401455,1709.5879573484767,1.2,1.8,0.0
2003-02-13,Costa Rica,Guatemala,1,1,UNCAF Cup,True,1670.1724131526514,1538.7184632500102,1.2,0.4,0.5
2003-02-13,Cyprus,Slovakia,1,3,Cyprus International Tournament,False,1408.7186772810644,1555.8900767914145,0.8,0.2,0.5
2003-02-13,El Salvador,Nicaragua,3,0,UNCAF Cup,True,1492.0038090606267,1269.0080517373267,1.0,0.6,1.0
2003-02-14,North Macedonia,Poland,0,3,Friendly,True,1421.3117677082523,1612.184538461562,0.6,1.4,0.5
2003-02-15,Benin,Ghana,1,0,Friendly,False,1361.035199679272,1561.3933218966054,1.0,1.4,0.0
2003-02-15,Costa Rica,Nicaragua,1,0,UNCAF Cup,True,1666.559633912454,1261.415617053491,1.2,0.6,1.0
2003-02-15,Honduras,El Salvador,0,1,UNCAF Cup,True,1684.435223595456,1499.5962437444628,1.4,1.6,0.6
2003-02-16,Qatar,Sweden,2,3,King's Cup,True,1637.4817874895075,1708.3712516604724,2.0,0.6,0.0
2003-02-16,Gambia,Nigeria,0,1,Friendly,False,1445.5156679012114,1722.6747332461043,1.8,1.4,0.5
2003-02-16,Panama,Guatemala,2,0,UNCAF Cup,False,1451.0433021486838,1542.3312424902076,0.4,0.6,0.2857142857142857
2003-02-16,China,Estonia,1,0,Friendly,False,1663.4630092382613,1427.69020323101,1.2,1.2,0.5
2003-02-16,Thailand,North Korea,2,2,King's Cup,False,1584.154494654475,1574.3949121185822,1.6,1.8,0.16666666666666666
2003-02-18,Guatemala,Nicaragua,5,0,UNCAF Cup,True,1527.7072935273477,1259.6457903076305,0.6,0.6,1.0
2003-02-18,North Korea,Sweden,1,1,King's Cup,True,1577.452984143626,1716.3587391676465,1.8,1.0,0.5
2003-02-18,Panama,Honduras,1,1,UNCAF Cup,False,1465.667251111544,1669.566068103543,0.8,1.4,0.3076923076923077
2003-02-18,Thailand,Qatar,1,1,King's Cup,False,1581.0964226294311,1629.4942999823334,1.2,1.8,0.25
2003-02-20,North Korea,Qatar,2,2,King's Cup,True,1581.2507871849334,1630.9687030680725,1.4,2.0,0.3333333333333333
2003-02-20,Thailand,Sweden,1,4,King's Cup,False,1579.622019543692,1712.5609361263391,1.4,1.0,0.0
2003-02-20,El Salvador,Guatemala,0,2,UNCAF Cup,True,1514.4653992363756,1534.7507775746717,2.0,1.2,0.15789473684210525
2003-02-20,Costa Rica,Honduras,1,0,UNCAF Cup,True,1668.3294606583145,1666.6616854865445,1.8,1.4,0.25
2003-02-21,Panama,Nicaragua,0,1,UNCAF Cup,False,1468.5716337285426,1252.6023062603062,0.8,0.6,1.0
2003-02-22,North Korea,Sweden,0,4,King's Cup,True,1582.672095433181,1728.4067871685863,1.0,1.6,0.0
2003-02-22,Macau,Mongolia,2,0,EAFF Championship,True,1258.9684219755611,1333.6047954999842,0.0,0.2,0.0
2003-02-22,Madagascar,Mauritius,2,1,COSAFA Cup,False,1534.672159311305,1397.2525960337755,2.0,1.4,0.75
2003-02-22,Hong Kong,Taiwan,2,0,EAFF Championship,False,1367.6946944674469,1293.0481641357326,0.6,0.0,0.0
2003-02-22,Malawi,DR Congo,1,1,Friendly,False,1423.7919502923153,1551.5693027347745,1.4,1.4,0.4
2003-02-22,Thailand,Qatar,3,1,King's Cup,False,1563.7761685014448,1629.5473948198248,1.2,1.6,0.2222222222222222
2003-02-23,Peru,Haiti,5,1,Friendly,False,1526.4054472634757,1549.968314410649,0.8,1.8,0.0
2003-02-23,Panama,Costa Rica,0,1,UNCAF Cup,False,1451.363034541768,1678.2814585988947,0.8,2.2,0.14285714285714285
2003-02-23,Malawi,DR Congo,2,3,Friendly,False,1424.589747661014,1550.771505366076,1.4,1.6,0.3333333333333333
2003-02-23,Guatemala,Honduras,2,1,UNCAF Cup,True,1548.875981204517,1656.7096875459642,1.6,0.8,0.2222222222222222
2003-02-24,Hong Kong,Macau,3,0,EAFF Championship,False,1375.731442032877,1277.142063755577,1.2,0.6,0.6666666666666666
2003-02-24,Mongolia,Guam,2,0,EAFF Championship,True,1315.4311537199685,1209.345690783559,0.2,0.0,1.0
2003-02-26,Guam,Macau,0,2,EAFF Championship,True,1198.7885474621744,1268.6812201405908,0.0,0.6,0.5
2003-02-28,Guam,Taiwan,0,7,EAFF Championship,True,1186.7660005157309,1285.011416570302,0.0,0.0,0.5
2003-02-28,Hong Kong,Mongolia,10,0,EAFF Championship,False,1384.1922856478636,1325.9882970413528,1.8,0.8,0.5
2003-03-02,Macau,Taiwan,1,2,EAFF Championship,True,1280.7037670870343,1301.3133495982331,1.2,0.6,1.0
2003-03-02,Hong Kong,Guam,11,0,EAFF Championship,False,1399.252307822543,1170.4640674877994,2.4,0.0,0.5
2003-03-04,Sudan,DR Congo,1,3,Friendly,False,1464.9403258108111,1560.0193570067458,0.8,2.0,0.5
2003-03-04,Singapore,Maldives,4,1,Friendly,False,1395.3164379527962,1313.0571611914638,1.4,2.0,1.0
2003-03-05,Israel,Moldova,0,0,Friendly,False,1591.1112986762178,1334.543059736266,3.0,0.4,1.0
2003-03-07,Benin,Niger,1,1,TIFOCO Tournament,False,1373.8459956507209,1434.4776178434831,1.4,1.0,0.0
2003-03-09,Botswana,Lesotho,0,1,Friendly,False,1332.0377083098708,1322.9731484862916,0.8,0.2,0.3333333333333333
2003-03-09,DR Congo,Congo,3,0,Friendly,False,1575.2317981024603,1490.7051660045174,2.0,1.0,0.3333333333333333
2003-03-11,Cuba,Jamaica,0,0,Friendly,False,1565.7093212178352,1592.2730099993069,1.6,1.0,0.2222222222222222
2003-03-12,Tanzania,Uganda,0,0,Friendly,False,1395.3433609836036,1508.5295334034015,1.6,1.2,0.2
2003-03-13,Cuba,Jamaica,1,0,Friendly,False,1563.6265784095067,1594.355752807635,1.6,1.0,0.2
2003-03-15,Namibia,Botswana,0,1,COSAFA Cup,False,1343.5702523224968,1318.9977809534923,0.0,0.8,0.25
2003-03-15,Kenya,Uganda,2,2,Friendly,False,1585.641627363155,1508.150186974614,2.6,0.8,0.29411764705882354
2003-03-15,Rwanda,Burundi,4,2,Friendly,False,1499.2294421923134,1482.8995822497225,1.8,0.4,0.0
2003-03-16,Kyrgyzstan,Afghanistan,1,2,AFC Asian Cup qualification,True,1365.294071520924,1446.2461271832271,0.2,0.0,0.5
2003-03-16,Lesotho,DR Congo,2,2,Friendly,False,1336.01307584267,1584.2227838989052,0.8,2.6,0.0
2003-03-16,Zimbabwe,Malawi,0,0,Friendly,False,1580.3291349226376,1415.341896020344,2.2,0.8,0.4
2003-03-18,Nepal,Afghanistan,4,0,AFC Asian Cup qualification,False,1296.8786942733743,1453.957407585712,1.2,0.75,0.5
2003-03-19,Egypt,Qatar,6,0,Friendly,False,1630.2019786644269,1616.0204072330976,1.2,1.0,0.5
2003-03-19,Mexico,Bolivia,2,0,Friendly,True,1723.6027769923076,1468.0588090304143,1.0,0.2,0.7142857142857143
2003-03-19,Eswatini,Lesotho,1,0,Friendly,False,1365.8561518110205,1340.0376832663153,1.2,1.0,0.3333333333333333
2003-03-20,Nepal,Kyrgyzstan,0,2,AFC Asian Cup qualification,False,1318.681635154859,1357.5827911184392,1.8,0.2,0.5
2003-03-21,Macau,Pakistan,0,3,AFC Asian Cup qualification,True,1271.2962637668545,1236.6815765033828,1.2,1.8,0.5
2003-03-21,Maldives,Brunei,1,1,AFC Asian Cup qualification,False,1303.9786946408246,1204.799569269319,1.4,0.0,0.5
2003-03-21,Sri Lanka,Timor-Leste,3,2,AFC Asian Cup qualification,False,1310.626514518132,1500.0,1.2,1.0,0.5
2003-03-22,Mozambique,Lesotho,0,0,COSAFA Cup,False,1410.9919336269004,1333.5086124238371,1.0,0.8,0.5
2003-03-22,Rwanda,Zambia,1,1,Friendly,False,1509.3867087290876,1545.668068856774,1.8,1.2,1.0
2003-03-23,Jamaica,Barbados,2,1,Friendly,False,1586.3235224274024,1525.0860552905845,0.4,2.2,0.6
2003-03-23,Benin,Equatorial Guinea,2,1,Friendly,False,1372.717707391157,1368.8107602341763,1.6,0.0,0.5
2003-03-23,Singapore,Macau,2,0,AFC Asian Cup qualification,False,1404.394904503435,1252.0585007415257,2.0,1.2,1.0
2003-03-23,Myanmar,Brunei,5,0,AFC Asian Cup qualification,True,1428.5026568344742,1209.9772361853495,1.6,0.2,1.0
2003-03-23,Kenya,Tanzania,4,0,Friendly,False,1580.9354662391338,1395.722707412391,2.6,1.6,0.6363636363636364
2003-03-24,North Korea,India,2,0,AFC Asian Cup qualification,False,1571.3559803747132,1423.127481400085,0.8,1.4,1.0
2003-03-24,Rwanda,Zambia,0,3,Friendly,False,1507.573027461133,1547.4817501247285,2.0,1.2,0.5
2003-03-25,Hong Kong,Laos,5,1,AFC Asian Cup qualification,False,1406.454106162345,1267.6257878054626,2.4,1.0,0.5
2003-03-25,Maldives,Myanmar,0,2,AFC Asian Cup qualification,False,1298.8010277247938,1437.3558505995975,1.6,2.0,0.0
2003-03-25,Singapore,Pakistan,3,0,AFC Asian Cup qualification,False,1410.0831177390298,1255.9193395287114,2.0,1.8,1.0
2003-03-25,Sri Lanka,Taiwan,2,1,AFC Asian Cup qualification,False,1323.1436137987191,1310.7208529184134,1.6,1.2,0.5
2003-03-26,Austria,Greece,2,2,Friendly,False,1555.3629588551107,1599.5646633178628,1.2,2.0,0.5
2003-03-26,Burundi,Burkina Faso,0,0,Friendly,False,1472.7423157129483,1479.0782752221414,0.4,1.0,0.0
2003-03-26,Jamaica,Saint Lucia,5,0,Gold Cup qualification,False,1591.989495892038,1539.2627155406894,0.8,1.2,1.0
2003-03-26,Mexico,Paraguay,1,1,Friendly,True,1729.2063633398109,1666.6191728468905,1.0,1.6,0.16666666666666666
2003-03-26,Trinidad and Tobago,Antigua and Barbuda,2,0,Gold Cup qualification,False,1600.056358392317,1397.3994168398517,0.8,1.0,1.0
2003-03-27,Serbia,Bulgaria,1,2,Friendly,False,1693.2499534418398,1634.1750940888987,1.0,2.4,0.5
2003-03-27,Tunisia,Ghana,2,2,Friendly,False,1643.9197210250004,1548.5825259251565,1.2,0.8,0.2
2003-03-27,Laos,Bangladesh,2,1,AFC Asian Cup qualification,True,1260.056621909605,1397.4024417301955,0.4,2.6,0.5
2003-03-27,Cameroon,Madagascar,2,0,Friendly,True,1721.425291011259,1538.735240138309,1.0,2.0,0.5
2003-03-28,Cuba,Antigua and Barbuda,2,0,Gold Cup qualification,True,1571.6588087897396,1392.9285326571842,2.2,0.8,0.5
2003-03-28,Japan,Uruguay,2,2,Friendly,False,1695.515178226573,1662.3155739655124,1.4,0.6,1.0
2003-03-28,Saint Lucia,Haiti,2,1,Gold Cup qualification,True,1527.528690340992,1535.2780951392133,1.2,1.8,0.0
2003-03-29,Netherlands,Czech Republic,1,1,UEFA Euro qualification,False,1866.0231819745836,1770.630668592462,3.0,2.6,0.25
2003-03-29,Mauritius,Egypt,0,1,African Cup of Nations qualification,False,1393.1895152067716,1644.7093725946943,1.4,1.6,0.0
2003-03-29,Rwanda,Uganda,0,0,African Cup of Nations qualification,False,1487.0761107884737,1512.8563480986354,1.4,0.4,0.3076923076923077
2003-03-29,Poland,Hungary,0,0,UEFA Euro qualification,False,1620.9336216938293,1496.0232401574972,1.4,1.6,0.6666666666666666
2003-03-29,Portugal,Brazil,2,1,Friendly,False,1765.167092614939,1874.714257423,1.6,2.0,0.0
2003-03-29,Romania,Denmark,2,5,UEFA Euro qualification,False,1667.838660284982,1774.2195412810065,1.8,2.6,0.5
2003-03-29,North Macedonia,Slovakia,0,2,UEFA Euro qualification,False,1412.562684475985,1568.865945813997,0.4,0.8,0.0
2003-03-29,Scotland,Iceland,2,1,UEFA Euro qualification,False,1563.8308728706322,1488.6055592716407,1.4,1.2,1.0
2003-03-29,Liechtenstein,England,0,2,UEFA Euro qualification,False,1163.2805028548198,1758.5191917674206,0.6,1.0,0.5
2003-03-29,Sudan,Benin,3,0,African Cup of Nations qualification,False,1449.7278847150965,1379.8131105100006,0.2,1.6,0.5
2003-03-29,Tanzania,Zambia,0,1,African Cup of Nations qualification,False,1389.6395314094484,1567.978666797388,1.0,1.2,0.0
2003-03-29,Ukraine,Spain,2,2,UEFA Euro qualification,False,1587.1684790819495,1818.9553265684492,1.4,2.6,0.5
2003-03-29,United States,Venezuela,2,0,Friendly,False,1719.3712117506252,1472.5671747810013,1.8,2.0,0.0
2003-03-29,Wales,Azerbaijan,4,0,UEFA Euro qualification,False,1529.8800121138736,1305.0242532622813,2.2,0.8,1.0
2003-03-29,Sierra Leone,Morocco,0,0,African Cup of Nations qualification,False,1474.021940667237,1676.3736564854069,1.8,2.0,0.0
2003-03-29,Malawi,Nigeria,0,1,African Cup of Nations qualification,False,1421.7685098636591,1727.9760232082488,1.0,1.8,0.0
2003-03-29,South Africa,Madagascar,2,0,Friendly,False,1650.8637422774138,1530.967979885268,1.8,2.0,0.5
2003-03-29,France,Malta,6,0,UEFA Euro qualification,False,1843.0636836231545,1220.130024752101,2.4,0.2,1.0
2003-03-29,Bosnia and Herzegovina,Luxembourg,2,0,UEFA Euro qualification,False,1484.49656830996,1159.7035864733375,0.4,0.2,0.5
2003-03-29,Cape Verde,Togo,2,1,African Cup of Nations qualification,False,1481.1710659942678,1497.9100055034692,1.6,0.8,0.5
2003-03-29,Belarus,Moldova,2,1,UEFA Euro qualification,False,1472.7949351275363,1342.2672042334962,1.2,0.6,0.5
2003-03-29,Costa Rica,Paraguay,2,1,Friendly,False,1684.782714936434,1668.401341112616,2.6,1.2,0.0
2003-03-29,Angola,Algeria,1,1,Friendly,False,1563.2416157301896,1574.7089727501177,1.0,2.0,0.0
2003-03-29,Armenia,Northern Ireland,1,0,UEFA Euro qualification,False,1393.7317251921922,1420.8689190726084,0.8,0.4,0.0
2003-03-29,Croatia,Belgium,4,0,UEFA Euro qualification,False,1670.7822231721673,1699.3884397702848,1.2,2.0,0.5
2003-03-29,Kenya,Mauritania,4,0,African Cup of Nations qualification,False,1587.0186422420763,1319.1083213978816,2.6,0.0,0.5
2003-03-29,Albania,Russia,3,1,UEFA Euro qualification,False,1416.2711680673203,1691.741490656735,1.4,2.0,0.0
2003-03-29,Estonia,Canada,2,1,Friendly,False,1425.1615240978697,1585.3927513011524,0.6,1.8,0.5
2003-03-29,Gabon,Equatorial Guinea,4,0,African Cup of Nations qualification,False,1507.4315403785995,1361.715357115333,0.8,0.0,1.0
2003-03-29,Georgia,Republic of Ireland,1,2,UEFA Euro qualification,False,1488.5502145198302,1721.1982866620513,0.8,1.4,0.5
2003-03-29,Germany,Lithuania,1,1,UEFA Euro qualification,False,1772.602974051068,1342.5962231734377,1.4,0.6,1.0
2003-03-29,Italy,Finland,2,0,UEFA Euro qualification,False,1749.0599334869837,1605.7971535691145,1.6,2.0,1.0
2003-03-29,Cyprus,Israel,1,1,UEFA Euro qualification,False,1395.7428082584818,1583.3871541789877,0.6,2.6,0.2857142857142857
2003-03-29,South Korea,Colombia,0,0,Friendly,False,1687.4532616549534,1705.9928465344071,0.4,1.0,0.6666666666666666
2003-03-30,Jamaica,Haiti,3,0,Gold Cup qualification,False,1603.7235210917354,1525.0550863202584,1.4,1.2,1.0
2003-03-30,Hong Kong,Bangladesh,2,2,AFC Asian Cup qualification,False,1414.0232720582026,1383.6431267475066,3.0,2.0,0.5
2003-03-30,India,North Korea,1,1,AFC Asian Cup qualification,False,1417.3294620336433,1577.1539997411548,1.4,1.2,0.0
2003-03-30,Tunisia,Cameroon,1,0,Friendly,False,1638.8234520227377,1729.1925512643002,1.4,1.4,0.2
2003-03-30,Eswatini,DR Congo,1,1,African Cup of Nations qualification,False,1372.3852226534989,1580.19817647526,1.6,2.2,1.0
2003-03-30,Mozambique,Burkina Faso,1,0,African Cup of Nations qualification,False,1406.285954436507,1481.7106781308678,0.6,1.2,0.0
2003-03-30,Libya,Botswana,0,0,African Cup of Nations qualification,False,1440.7537080187085,1332.437128755887,1.8,1.4,0.5
2003-03-30,Chad,Namibia,2,0,African Cup of Nations qualification,False,1442.4098209076692,1330.130904520102,0.6,0.0,0.5
2003-03-30,Zimbabwe,Seychelles,3,1,African Cup of Nations qualification,False,1573.9025210793222,1382.852897472019,2.2,0.6,1.0
2003-03-30,Gambia,Senegal,0,0,African Cup of Nations qualification,False,1440.214377939067,1677.8754450471888,1.8,1.0,0.0
2003-03-30,Ethiopia,Liberia,1,0,African Cup of Nations qualification,False,1406.3490263004112,1516.7850080304872,0.6,1.0,0.5
2003-03-30,Eritrea,Mali,0,2,African Cup of Nations qualification,False,1406.0558633906046,1567.6826695607465,1.0,2.6,0.5
2003-03-30,Chile,Peru,2,0,Friendly,False,1544.1646667826112,1541.0956665349115,0.8,0.8,0.4444444444444444
2003-03-30,Burundi,Ivory Coast,0,1,African Cup of Nations qualification,False,1470.109912804222,1666.4744972546523,0.4,1.4,0.5
2003-03-30,Guinea,Niger,2,0,African Cup of Nations qualification,False,1525.8549925684708,1435.605906103047,0.6,0.6,0.0
2003-03-30,Ghana,Madagascar,3,3,Friendly,True,1553.6787949274194,1524.3687797874272,1.0,1.8,0.5
2003-03-30,Trinidad and Tobago,Cuba,1,3,Gold Cup qualification,False,1604.5272425749845,1579.5579979933198,1.2,2.6,1.0
2003-04-02,Venezuela,Jamaica,2,0,Friendly,False,1468.979620177957,1612.9416588901029,2.0,2.0,0.0
